,2mem_BtCv_12pt5hr-2,2mem_BtCv_12pt5hr-3,2mem_BtCv_12pt5hr-4,2mem_BtCv_25hr-2,2mem_BtCv_25hr-3,2mem_BtCv_25hr-4,2mem_BtCv_30hr-2,2mem_BtCv_30hr-3,2mem_BtCv_30hr-4,2mem_BtCv_35hr-2,2mem_BtCv_35hr-3,2mem_BtCv_35hr-4,2mem_BtCv_40hr-2,2mem_BtCv_40hr-3,2mem_BtCv_40hr-4,2mem_BtCv_45hr-2,2mem_BtCv_45hr-3,2mem_BtCv_45hr-4,2mem_BtPs_12pt5hr-2,2mem_BtPs_12pt5hr-3,2mem_BtPs_12pt5hr-4,2mem_BtPs_25hr-2,2mem_BtPs_25hr-3,2mem_BtPs_25hr-4,2mem_BtPs_30hr-2,2mem_BtPs_30hr-3,2mem_BtPs_30hr-4,2mem_BtPs_35hr-2,2mem_BtPs_35hr-3,2mem_BtPs_35hr-4,2mem_BtPs_40hr-2,2mem_BtPs_40hr-3,2mem_BtPs_40hr-4,2mem_BtPs_45hr-2,2mem_BtPs_45hr-3,2mem_BtPs_45hr-4,2mem_CvPs_12pt5hr-2,2mem_CvPs_12pt5hr-3,2mem_CvPs_12pt5hr-4,2mem_CvPs_25hr-2,2mem_CvPs_25hr-3,2mem_CvPs_25hr-4,2mem_CvPs_30hr-2,2mem_CvPs_30hr-3,2mem_CvPs_30hr-4,2mem_CvPs_35hr-1,2mem_CvPs_35hr-2,2mem_CvPs_35hr-3,2mem_CvPs_35hr-4,2mem_CvPs_40hr-2,2mem_CvPs_40hr-3,2mem_CvPs_40hr-4,2mem_CvPs_45hr-2,2mem_CvPs_45hr-3,2mem_CvPs_45hr-4,3mem_Full_12pt5hr-1,3mem_Full_12pt5hr-2,3mem_Full_12pt5hr-3,3mem_Full_12pt5hr-4,3mem_Full_25hr-2,3mem_Full_25hr-3,3mem_Full_25hr-4,3mem_Full_30hr-2,3mem_Full_30hr-3,3mem_Full_30hr-4,3mem_Full_35hr-2,3mem_Full_35hr-3,3mem_Full_35hr-4,3mem_Full_40hr-2,3mem_Full_40hr-3,3mem_Full_40hr-4,3mem_Full_45hr-2,3mem_Full_45hr-3,3mem_Full_45hr-4
Label,BtCv_1,BtCv_1,BtCv_1,BtCv_2,BtCv_2,BtCv_2,BtCv_3,BtCv_3,BtCv_3,BtCv_4,BtCv_4,BtCv_4,BtCv_5,BtCv_5,BtCv_5,BtCv_6,BtCv_6,BtCv_6,BtPs_1,BtPs_1,BtPs_1,BtPs_2,BtPs_2,BtPs_2,BtPs_3,BtPs_3,BtPs_3,BtPs_4,BtPs_4,BtPs_4,BtPs_5,BtPs_5,BtPs_5,BtPs_6,BtPs_6,BtPs_6,CvPs_1,CvPs_1,CvPs_1,CvPs_2,CvPs_2,CvPs_2,CvPs_3,CvPs_3,CvPs_3,CvPs_4,CvPs_4,CvPs_4,CvPs_4,CvPs_5,CvPs_5,CvPs_5,CvPs_6,CvPs_6,CvPs_6,Full_1,Full_1,Full_1,Full_1,Full_2,Full_2,Full_2,Full_3,Full_3,Full_3,Full_4,Full_4,Full_4,Full_5,Full_5,Full_5,Full_6,Full_6,Full_6
3.485312012/617.2489434,0.3820065,0.1882386,0.3841928,1.1038187,0.7302381,1.0335655,1.0633465,0.9043772,1.4801778,0.9670968,1.4759323,1.1946065,0.6651302,0.8532222,1.4929758,0.7076476,0.8305264,1.9362475,0.3801434,0.4750111,0.1885298,0.4912949,0.2049249,0.5758708,0.5635652,0.5236142,0.8471916,0.1918487,0.6969229,0.6945043,0.2651652,0.6416891,1.3643521,0.5714457,0.2340598,1.2745493,0.1937658,0.1988142,0.4837168,0.1903173,0.1905155,0.6092072,0.1907432,0.420092,0.4182942,0.1634554,0.4586505,0.4392626,0.1889977,0.1966761,0.2185964,0.4291895,0.1999078,0.2067103,0.4271501,0.4783592,0.3541602,0.4544279,0.3796254,1.831475,2.0599693,1.5334716,1.1167383,2.0367033,1.929719,1.6324137,1.8878424,2.2436807,2.461981,1.8923278,2.570247,1.18498,2.1579306,2.5024245
3.565528521/684.058039,0.7941011,0.551833,0.3859518,0.7095845,0.8730572,0.5787796,0.9572496,1.0046697,0.8164893,1.3281513,1.4251539,1.0705915,1.9211174,1.5517212,0.9246196,1.8538854,1.7291211,1.1719622,0.8881099,0.9444895,0.5122659,1.4834019,1.277052,0.9310749,1.7522266,1.5093429,0.7146676,1.3208498,1.2167937,1.2590036,1.1749188,2.0893269,1.5618998,1.9346199,0.8697509,1.6163883,0.2329473,0.2390166,0.2347899,0.2288015,0.2290398,0.2295432,0.2293135,0.2314359,0.2238416,0.1965079,0.2278084,1.1462218,0.2272151,0.2364462,0.262799,0.2259717,0.2403313,0.2485094,0.2250243,1.2703628,0.983387,0.8142038,0.5819405,1.3300618,1.4710179,0.8206409,1.5730004,1.3976206,1.0132731,1.8013929,1.4714557,1.371089,1.505209,1.4974818,1.7368429,2.0948696,1.621334,2.0980935
5.180213594/730.3959022,0.2095971,0.208318,0.2026914,0.2111876,0.2120068,0.2036321,0.2101603,0.4659263,0.2111301,0.2165166,0.5368041,0.2072198,0.4589576,0.7128184,0.2112252,0.7406237,0.9809869,0.4475118,0.2119445,0.219593,0.2086402,0.208522,0.2267842,0.2107774,0.2191587,0.2169412,0.4237552,0.4042096,0.2709179,0.5224744,0.2934504,0.423555,0.7046748,0.4189993,0.259027,1.4514597,0.2144348,0.2200217,0.2161309,0.2106185,0.2108377,0.2113012,0.2110897,0.2130435,0.2060527,0.1808912,0.2097043,0.2202158,0.2091581,0.2176556,0.2419141,0.2080135,0.221232,0.2287601,0.2071414,0.2931161,0.2044135,0.2154214,0.2066047,0.7976955,0.8101992,0.4201455,1.0504323,1.2277566,0.5497461,1.749383,1.5329769,0.697112,1.1013819,1.0162832,1.3575539,2.8576545,1.6256622,1.8661519
8.384901498/733.473971,0.1565735,0.1556179,0.1514147,0.1577616,0.1583736,0.3562106,0.3187543,0.3239187,0.3833788,0.3767226,0.3436386,0.5313389,0.5386521,0.4297473,0.8077047,1.5040586,0.4520686,0.8789447,0.158327,0.1640406,0.3630594,0.2663634,0.1694126,0.1574551,0.1637161,0.1620596,0.3546567,0.1586024,0.415078,0.3735969,0.4360401,0.3907079,0.400046,0.2916444,0.1934986,0.3926125,0.3820311,0.1643608,0.1614543,0.1573364,0.1575002,0.1578464,0.1576885,0.159148,0.1539257,0.1351295,0.1566535,0.1645058,0.1562455,0.1625933,0.1807149,0.1553905,0.1652649,0.3308957,0.154739,0.2189639,0.1527012,0.1609243,0.154338,0.1573871,0.1654956,0.1569923,0.3620114,0.3857957,0.3742968,0.4248108,0.4809031,0.6153811,0.6182202,0.8776008,1.7111843,0.9184121,0.8953918,2.0061751
3.329570091/413.2187401,1.8614739,2.1087623,1.7725048,1.9405552,2.1535848,1.5710387,2.2456739,2.2958657,2.2172331,2.2963488,2.3531828,2.1438585,2.6883017,2.7177495,2.3847496,2.6491146,2.8676993,2.7449217,1.8163634,1.8331537,1.8240306,2.2365104,2.1948619,1.7600989,2.6925273,2.3299934,2.1386345,2.5645708,2.5116592,2.4165784,3.0477465,2.7199468,2.573961,3.1649979,1.439832,2.7874788,2.0380099,2.0085352,1.4192005,2.8220338,2.7733745,1.6116119,2.912089,3.2263529,3.0384535,2.0225864,3.1330308,3.2323924,3.3312529,2.9685911,3.4749821,3.2274465,3.1942419,3.2528583,3.4642335,1.8127257,1.6751962,1.3235768,1.5755717,1.9927595,2.1783734,1.6470464,2.1772642,1.8117375,1.402985,2.1021148,2.2932197,1.3336669,2.1754038,1.5477568,1.6306865,1.7193032,2.6999129,2.2690462
3.037485728/567.1592149,4.516106,4.8341337,4.760079,5.1283324,4.8611556,4.6611434,4.7341796,4.2673188,5.4139092,4.3573946,5.1175336,4.7360749,4.3591808,6.0714531,4.9342004,4.2518974,6.1782795,5.3414594,0.2733883,0.2832542,2.991505,0.2689736,0.2925302,3.32154,0.2826939,0.2798336,3.3544512,0.4683008,0.3494585,3.5364067,0.3785233,0.319505,3.8917518,0.2828425,0.3341203,3.768431,4.9611919,5.2261194,3.838506,4.0613519,5.3265423,3.6040316,3.9082191,4.4114868,5.0444899,4.7718667,3.9660266,0.2840575,5.2750044,4.1673173,5.5624842,5.2467414,4.3473944,5.3764387,5.5370518,4.3092036,3.7521698,5.0273091,4.7955288,4.372755,4.8159792,4.0547425,4.0168019,4.9785371,5.271275,4.8242831,6.253514,4.4924529,4.2715737,3.9164553,4.7574565,4.3713128,4.8722614,4.5561067
5.052123326/752.3931433,0.8863695,1.1248406,0.5092431,0.8676566,1.634388,1.3367597,1.1473699,1.6908666,1.8658598,1.5153581,2.1190997,2.0997723,1.998215,2.3228948,2.558961,2.8537037,2.7074248,2.7958185,0.6282829,0.7071794,1.1364337,1.148829,1.3228181,1.638728,1.9613527,1.6679424,1.9237196,1.6961743,1.5708191,2.7110114,2.2914892,1.8274661,3.559603,2.5646195,1.1491764,4.3649061,0.2351553,0.241282,0.2370152,0.2309702,0.2312106,0.2317189,0.231487,0.2336295,0.2259632,0.1983704,0.2299676,1.4611759,0.2293687,0.2386872,0.2652899,0.2281135,0.2426092,0.2508648,0.2271571,0.6335009,0.5777344,0.7434478,0.6749158,2.1945083,1.9018394,2.3526794,3.6033217,3.0417283,3.164598,4.1923784,3.8828933,3.4681229,4.6029427,3.6477075,4.162215,6.0051555,5.4284432,4.6042554
3.986167415/599.3116066,0.9485914,0.9613003,0.8579686,1.0014475,0.990639,1.2793598,1.3059707,1.2989553,1.710831,1.427817,1.6617758,1.813962,1.7807507,1.8256509,2.2374318,1.9674659,1.9240926,2.2556114,1.0164719,0.7452748,0.8754155,1.180321,1.2548396,1.2274422,1.6675731,1.7563353,1.4928446,1.5691356,1.4727718,1.6527801,1.7125822,1.7825055,1.9027449,2.0348716,1.0112172,2.0701877,0.2112498,0.2167537,0.2129207,0.2074901,0.2077061,0.2081627,0.2079544,0.2098791,0.2029921,0.1782044,0.2065895,1.7172114,0.4029484,0.2144227,0.2383209,0.2049239,0.217946,0.2253623,0.2040647,1.0866909,0.7697422,0.8718631,0.8836488,1.233055,1.3746708,1.4455657,1.4799382,1.4669643,1.7847731,1.6217212,1.6494629,2.0516859,2.0168942,1.7261939,2.3128958,2.2719186,2.2368636,2.4233594
8.662743044/1802.913184,0.2389571,0.2374988,0.2310841,0.2407704,0.4172353,0.68782,1.1188698,0.7888797,1.1276302,0.8906416,0.8932409,1.6646058,1.2552389,1.0005602,1.6292635,1.2291719,1.0220039,2.0404209,0.2416333,0.2503532,0.2378662,0.2377313,0.2585518,0.2403027,0.249858,0.2473299,0.5124545,0.2420536,0.3088676,0.8079564,0.3345564,0.2823934,1.1395854,0.4274756,0.295311,1.571764,0.2444724,0.2508419,0.2464061,0.2401215,0.2403715,0.2408999,0.2406588,0.2428862,0.2349162,0.2062301,0.2390793,0.2510632,0.2384566,0.2481444,0.275801,0.2371517,0.2522218,0.2608045,0.2361574,0.3341753,0.2330474,0.2455973,0.2355455,0.7526111,0.7282019,1.2347728,1.2385902,1.0949446,1.4098585,0.9702901,1.184457,1.4921381,1.3406518,1.1287576,2.218134,0.9752054,0.8849077,2.0253356
7.937309669/995.297393,0.161555,0.160569,0.1562321,0.1627809,0.1634124,0.5787774,0.8671875,0.3059194,0.6246345,1.0476246,1.0129977,1.2669572,1.3149028,1.3703692,1.3105748,1.2070193,1.4715888,1.8075575,0.1633643,0.3437799,0.3332198,0.1607263,0.1748026,0.1624647,0.1689249,0.1672157,0.64182,0.1636485,0.2088203,0.9736619,0.4480051,0.5408683,1.0961944,0.4900395,0.5094821,1.1624468,0.1652838,0.1695901,0.1665911,0.1623422,0.3777766,0.3543292,0.1627055,0.1642114,0.158823,0.1394288,0.1616376,0.3787206,0.3731382,0.1677663,0.1864645,0.1603344,0.170523,0.1763256,0.1596621,0.2259304,0.1575595,0.1660443,0.1592484,0.3797514,0.4310883,0.8419137,0.8828894,0.936261,1.1466501,1.0313201,1.5933855,1.565437,1.5665938,1.6714017,1.9011404,1.6883749,1.4330605,1.5651136
5.622965923/638.3851621,0.1620798,0.1610907,0.1567397,0.1633097,0.1639432,0.1574671,0.1625153,0.4317491,0.1632653,0.4162868,0.4385378,0.3883994,0.6230793,0.7508519,0.6001136,1.0764104,0.7881502,0.8438636,0.163895,0.1698095,0.1613399,0.4360775,0.1753705,0.1629925,0.6360523,0.4132395,0.166287,0.7358972,0.2094987,0.7785267,0.7857805,0.8897296,0.9563682,1.0293881,0.570397,2.1749106,0.1658208,0.1701411,0.1671323,0.1628696,0.1630392,0.1633976,0.163234,0.1647449,0.1593389,0.1398818,0.1621627,0.1702911,0.1617403,0.1683114,0.1870703,0.1608552,0.171077,0.1768984,0.1601808,0.2266644,0.1580714,0.1665837,0.1597658,0.7625509,0.5663382,0.5394263,1.4486237,0.9585841,1.0684332,1.8141785,1.6859126,1.1930287,2.0870991,1.7046859,1.8367799,2.8967562,2.3068537,1.8291128
2.907394152/471.2242261,1.2835495,1.4847358,1.4252933,2.2633223,1.6359918,1.903323,2.7113959,2.1495961,2.4225568,2.8478339,2.6321893,2.7442671,3.444015,3.0137451,3.3176707,3.9466113,3.3044446,4.573626,0.3994144,0.4138282,0.6723412,0.3929646,0.4273803,1.0172784,0.4130097,0.4088309,0.9227282,0.4001093,0.5105513,1.3375481,0.5530142,0.4667899,1.9536397,0.4132267,0.4881425,1.977468,1.591402,1.3884074,1.4096837,2.2058383,2.1566754,2.2868775,2.565059,2.6593492,3.1496744,2.7505847,2.9938363,0.4150019,3.6797625,3.1815649,3.5364198,4.1487189,3.5753962,3.8275507,4.330258,1.8218891,1.6171423,2.2134026,1.9013647,1.8951296,2.1371511,2.2552612,2.3934949,2.2906933,2.4325453,2.5172807,2.7355423,2.7167564,2.9420085,2.7171266,3.0797819,3.4396061,3.5153291,3.2458399
2.139696953/237.9879894,0.1629997,0.1620049,0.1576292,0.3090269,0.1648737,0.1583608,0.3426191,0.1637464,0.1641919,0.3751879,0.1664295,0.4093834,0.4999784,0.365914,0.3580367,0.715955,0.5686393,0.533751,0.1648252,0.1707733,0.1622555,0.1621635,0.1763658,0.3142536,0.1704355,0.168711,0.3484973,0.1651119,0.2106877,0.3764458,0.2282108,0.1926288,0.1683059,0.3679104,0.2014403,0.554545,0.5526319,0.7226191,0.6345926,1.0221724,0.7378192,1.2132545,1.1544403,1.0850925,0.8400343,0.7324238,1.3982624,0.37888,1.2199871,1.3022299,1.1221629,1.3571918,1.4773021,1.2615384,1.3766957,0.2279508,0.1589685,0.1675291,0.1606725,0.3547561,0.4040546,0.1634358,0.3921774,0.3138597,0.3464511,0.5377865,0.3971887,0.4278207,0.414786,0.3425575,0.5772216,0.5003549,0.5151593,0.5114686
5.743017937/466.2228235,0.6402466,0.4359217,0.2143233,0.863482,0.7257775,0.7955851,1.2728339,1.1813722,1.0170269,1.4548826,1.2398229,1.1676925,1.8736017,1.6266691,1.2525772,2.0316587,1.7042801,1.3496165,0.940473,0.3970475,0.7108693,1.4410817,1.3943196,1.3669074,1.4665444,1.647367,1.8064388,1.7848806,1.8119668,2.5045941,1.4289831,2.0970422,3.2411466,1.7418074,1.3898948,2.9733431,0.2267406,0.2326481,0.228534,0.2227053,0.2229371,0.2234272,0.2232036,0.2252695,0.2178775,0.1912721,0.2217386,0.5761949,0.2211611,0.2301462,0.2557969,0.2199508,0.2339279,0.241888,0.2190287,1.4475543,1.4530501,1.0841623,0.7230709,2.7723321,1.4060303,1.6190012,3.0062058,1.4526474,1.8171477,3.8438584,1.740345,1.8332624,4.5637241,1.7270964,2.0476023,4.9759586,2.0227064,2.1957752
4.899080456/764.4008761,0.1575633,0.1566017,0.152372,0.1587589,0.1593748,0.1530792,0.4250686,0.1582851,0.1587157,0.4091371,0.4328136,0.5275936,0.457631,0.485694,0.6645308,0.7636521,0.5738391,0.8721925,0.1593279,0.1650776,0.156844,0.345378,0.1704836,0.4005098,0.1647511,0.1630842,0.4733454,0.4348214,0.2036608,1.1051853,0.2205994,0.1862042,1.8183099,0.1648377,0.1947219,2.2314172,0.1612,0.1653999,0.162475,0.1583311,0.1584959,0.1588443,0.1586854,0.1601541,0.1548988,0.1359838,0.1576438,0.1655458,0.1572332,0.1636212,0.1818574,0.1563728,0.1663097,0.171969,0.1557172,0.2203482,0.1536666,0.1619417,0.1553137,1.2398564,0.6643343,0.7015535,1.2344834,1.2180492,1.0570502,1.7327701,1.0998577,1.0204014,1.8353884,1.2014816,1.7065146,2.5144857,1.6426639,1.8529254
0.31040627/657.5129186,1.544988,2.313382,1.929491,1.993695,2.041115,1.50282,1.672556,1.67007,1.796125,2.085396,1.255968,2.361931,1.454909,1.578419,1.55119,1.434199,1.859894,1.965518,1.699315,2.240069,2.346386,1.307169,2.051643,2.176158,1.616368,1.525443,2.250843,1.146831,2.588966,1.760266,2.549079,2.580794,1.916483,1.993577,1.911649,1.992583,1.853875,1.254983,2.063931,1.370205,1.893655,1.759112,1.659048,1.398905,1.468703,3.308746,1.78493,1.808202,1.841858,1.810585,2.209859,1.863444,1.899882,2.574976,1.989478,2.803052,1.807794,2.107848,2.421381,1.624114,1.722194,2.131645,1.516297,1.832175,1.901253,1.763257,3.082721,2.172111,2.213682,2.601256,1.685171,1.468729,1.999404,3.080572
0.614132414/188.0560761,4.590289,4.602812,4.088378,7.563697,8.683206,7.209691,10.234625,13.726441,9.137878,6.877759,11.978012,7.270019,11.012752,13.485254,12.166802,11.435986,13.676951,14.330093,4.500556,5.44779,4.27579,6.055389,5.956214,6.753592,5.917496,8.300128,5.806457,5.415801,5.552453,4.398325,3.627088,7.766133,5.233544,6.365941,2.66292,5.428638,7.850022,7.323266,5.848018,6.686109,9.008574,7.488567,10.377064,13.148762,8.271379,10.037023,12.415035,10.531431,11.813881,8.011446,12.789395,8.734549,9.075312,11.916656,11.546223,6.062788,3.774899,4.578327,4.085099,5.191564,9.073749,6.50647,5.496953,5.393849,7.438285,6.584294,7.843189,5.949395,3.775935,6.542333,7.648131,8.752861,7.993701,6.474057
0.322618094/746.4489596,1.3057531,1.4582067,1.400008,1.4907438,1.0139325,1.5713158,1.4713124,1.3071651,1.4533044,1.4325069,1.1031365,1.466499,1.3949826,1.2966576,1.325197,1.0375036,1.4168983,1.5515885,1.3838621,1.2512831,1.6721944,1.1143142,1.5798101,1.3127323,1.3198662,0.9551242,1.2966237,1.2048268,2.0959849,1.4516174,1.8109898,1.4566061,1.587979,1.5972701,0.8964045,1.5895311,1.5106128,1.2569884,1.4455642,1.0492807,1.7410291,1.5011094,1.4618602,1.0971214,1.5356572,3.0027872,1.5140478,1.1300089,1.3076712,1.0604826,1.1599927,1.3694981,1.7699222,1.1942741,1.2712,2.3198011,1.6115423,1.4677828,1.3954812,1.4831706,1.6422113,1.2424095,1.3082863,1.8874385,1.5567075,1.4430138,2.5934317,1.5401079,1.9534011,1.8040342,1.6223983,1.1097592,1.5494138,1.9501583
6.320559609/277.1837763,3.142291,3.298964,2.767076,1.759264,2.70671,9.150958,1.644776,2.967581,8.910658,1.711127,3.21423,9.868824,2.047896,2.459556,8.940721,2.773235,3.107709,9.514921,3.293927,2.310038,3.930675,2.127553,2.928596,8.387514,1.500448,2.953702,8.031037,2.236805,2.47746,9.670155,1.820924,2.932599,8.814052,2.183138,1.400643,10.110792,3.057619,2.840585,2.985127,2.868009,2.788815,8.199093,2.658064,2.88689,8.36089,2.652373,2.699314,6.609517,8.350703,3.013755,2.807941,8.383774,2.774741,2.777602,8.182818,9.933959,8.298221,9.061438,7.035556,1.882615,9.429287,5.844928,2.06241,8.738666,5.637922,1.743662,9.454371,5.504648,1.545805,8.129446,5.835457,1.942969,9.308279,5.643932
5.474796094/861.3379165,0.2166273,0.2153053,0.20949,0.3732384,0.2191179,0.2104623,0.4099258,0.2176198,0.2182118,0.472189,0.4198467,0.2141702,0.7821647,0.6619598,0.6862106,0.9756086,0.4755252,0.6539267,0.2190534,0.2269585,0.2156384,1.0016307,0.2343909,0.4082208,1.043715,0.4847756,0.7775474,1.4004397,0.6852624,1.5052256,1.4275741,1.2337774,1.8603372,1.7324647,1.2165735,2.125628,0.2216273,0.2274015,0.2233802,0.2176829,0.2179096,0.2183885,0.21817,0.2201893,0.212964,0.1869586,0.2167381,0.4250751,0.2161735,0.2249561,0.2500283,0.2149906,0.2286524,0.2364331,0.2140892,0.3029477,0.2112699,0.222647,0.2135345,0.8803568,1.1528039,0.7822613,2.4426472,1.3642414,1.5906709,2.9073598,2.3308841,1.6665016,3.446685,2.6833166,1.9891303,3.0062082,2.2580052,2.0436745
